employee_id,first_name,last_name,job_title,level,email,dob,phone,address,join_date
06305799,Wira,Erlangga,Dynamic Advertising Coordinator,11,wira.erlangga@gdn-commerce.com,1971-03-20,+62896713263302,"Jl. Juanda No. 50, Agam, JK 23563",2017-02-14
06309905,Vanya,Atmadja,Advertising Analyst,12,vanya.atmadja@gdn-commerce.com,1976-10-29,+62850058109670,"Jl. Jend. Sudirman No. 84, Kubu Raya, SG 82208",2021-07-20
06304991,Pandu,Firmansyah,Marketing Specialist,8,pandu.firmansyah@gdn-commerce.com,1990-04-29,+62829952696111,"Jl. Juanda No. 96, Tana Toraja, JA 34737",2018-04-29
06305132,Wahyu,Oktara,International Construction Consultant,6,wahyu.oktara@gdn-commerce.com,2000-03-18,+62840116555294,"Jl. Rasuna Said No. 40, Way Kanan, PA 45723",2021-09-28
06304042,Iman,Jayadi,Healthcare Architect,5,iman.jayadi@gdn-commerce.com,1995-05-04,+62874141494288,"Jl. Juanda No. 73, Metro, KA 64269",2020-05-03
06301935,Qorri,Firmansyah,Banking Designer,9,qorri.firmansyah@gdn-commerce.com,1985-12-19,+62827294230525,"Jl. Gatot Soebroto No. 63, Lebak, SS 87510",2017-08-05
06301036,Iwan,Pribadi,Chief Consulting Engineer,9,iwan.pribadi@gdn-commerce.com,1988-07-25,+62864635506914,"Jl. Diponegoro No. 17, Maluku Tengah, SL 07322",2021-05-13
06301903,Edwin,Rianto,Direct Strategist,6,edwin.rianto@gdn-commerce.com,1979-02-23,+62876822148545,"Suite 622 Jl. Gajahmada No. 56, Aceh Barat Daya, SU 07327",2016-07-26
06301807,Kiki,Rustam,Education Analyst,9,kiki.rustam@gdn-commerce.com,1978-11-10,+62812366989806,"Suite 278 Jl. Jend. Sudirman No. 52, Depok, JT 25840",2020-07-06
06300508,Yoga,Jayakusuma,Accounting Engineer,6,yoga.jayakusuma@gdn-commerce.com,1998-06-19,+62862249220578,"Suite 890 Jl. Jend. Sudirman No. 98, Konawe, KB 04028",2018-09-19
06308065,Toni,Fachri,Corporate Banking Coordinator,9,toni.fachri@gdn-commerce.com,1987-12-28,+62862702493091,"Apt. 544 Jl. Jend. Sudirman No. 33, Berau, SM 50920",2019-04-21
06304958,Vivi,Erik,Construction Manager,10,vivi.erik@gdn-commerce.com,1980-03-06,+62810756693587,"Apt. 902 Jl. Jend. Sudirman No. 78, Bombana, JB 75515",2019-09-28
06301115,Gita,Budiman,Principal Advertising Coordinator,5,gita.budiman@gdn-commerce.com,1973-05-12,+62899847851273,"Jl. Diponegoro No. 39, Kepulauan Sula, SL 26799",2017-01-10
06303911,Tomi,Qodir,Construction Coordinator,6,tomi.qodir@gdn-commerce.com,1991-02-04,+62887897014202,"Jl. Jend. Sudirman No. 13, Tangerang Selatan, AC 47575",2018-11-17
06309701,Indra,Ilham,Central Healthcare Officer,13,indra.ilham@gdn-commerce.com,1973-06-11,+62874363112940,"Jl. Gajahmada No. 18, Pandeglang, JB 62681",2019-10-31
06301183,Gugun,Abdullah,Chief Healthcare Agent,12,gugun.abdullah@gdn-commerce.com,1982-12-23,+62866252924926,"Jl. Rasuna Said No. 92, Trenggalek, JI 09719",2017-06-22
06306709,Adi,Rusli,Legacy Design Specialist,7,adi.rusli@gdn-commerce.com,1996-05-15,+62819682103837,"Jl. Gajahmada No. 36, Ogan Komering Ilir, SU 24339",2018-03-11
06308284,Niko,Dwiantoro,Central Design Associate,4,niko.dwiantoro@gdn-commerce.com,1997-05-22,+62827741364920,"Jl. Jend. Sudirman No. 29, Balangan, KR 20104",2016-01-18
06301214,Vicky,Ciputra,Lead Government Administrator,12,vicky.ciputra@gdn-commerce.com,2001-09-23,+62816088870440,"Apt. 195 Jl. Juanda No. 29, Singkawang, KU 38482",2020-08-25
06300631,Slamet,Zaini,Chief Legal Producer,8,slamet.zaini@gdn-commerce.com,1997-10-15,+62831631912056,"Jl. Kartini No. 72, Tangerang, JT 10147",2016-12-21
06307725,Choirul,Nainggolan,IT Specialist,6,choirul.nainggolan@gdn-commerce.com,1978-12-25,+62874909986492,"Jl. Gatot Soebroto No. 52, Aceh Tamiang, SS 06631",2017-06-04
06304073,Dimas,Zaenal,National Construction Manager,10,dimas.zaenal@gdn-commerce.com,2001-01-08,+62836919163362,"Apt. 984 Jl. Hayamwuruk No. 99, Balangan, SL 16363",2017-03-01
06309103,Dina,Djunaedi,Central Orchestrator,6,dina.djunaedi@gdn-commerce.com,1998-10-07,+62863084089192,"Jl. Rasuna Said No. 99, Kupang, SU 14810",2018-12-08
06308993,Wawan,Ongky,Chief Legal Supervisor,4,wawan.ongky@gdn-commerce.com,1995-05-25,+62854330370107,"Suite 333 Jl. Kartini No. 47, Karang Asem, PP 04177",2019-08-06
06307406,Wendy,Mahendra,Banking Technician,7,wendy.mahendra@gdn-commerce.com,1994-03-20,+62819821774337,"Jl. Jend. Sudirman No. 10, Boalemo, KB 17211",2018-02-16
06300638,Victor,Fachri,Legal Architect,10,victor.fachri@gdn-commerce.com,1980-06-07,+62831749202344,"Apt. 176 Jl. Juanda No. 47, Tangerang, KA 50053",2021-03-15
06306056,Prima,Erlangga,Healthcare Technician,12,prima.erlangga@gdn-commerce.com,1977-10-31,+62858143953990,"Suite 654 Jl. Rasuna Said No. 25, Toraja Utara, BA 52433",2019-09-02
06308735,Komar,Wardhana,International Liaison,5,komar.wardhana@gdn-commerce.com,1970-11-29,+62851281533306,"Jl. Gajahmada No. 74, Tana Tidung, KS 41846",2016-01-26
06308887,Toni,Nasrudin,Investor Manufacturing Assistant,4,toni.nasrudin@gdn-commerce.com,1980-11-09,+62862602292186,"Suite 226 Jl. Gajahmada No. 96, Nias Utara, KU 67259",2018-12-02
06308587,Derry,Fachriawan,Human Healthcare Assistant,7,derry.fachriawan@gdn-commerce.com,1994-04-13,+62867925198668,"Jl. Ahmad Yani No. 94, Karawang, PA 55325",2020-10-19
06303700,Derry,Ginting,National Administrator,5,derry.ginting@gdn-commerce.com,1975-07-18,+62874291532885,"Jl. MH. Thamrin No. 89, Kerinci, NU 03091",2018-05-22
06306300,Dion,Wijanarko,Global Technician,9,dion.wijanarko@gdn-commerce.com,1985-10-17,+62847953442532,"Jl. Ahmad Yani No. 81, Biak Numfor, SM 10068",2018-04-06
06308654,Agus,Budiarto,Internal Orchestrator,5,agus.budiarto@gdn-commerce.com,1978-07-24,+62890106037808,"Jl. Gajahmada No. 77, Nunukan, KA 48956",2017-05-11
06302654,Vicky,Atmadja,Accounting Manager,7,vicky.atmadja@gdn-commerce.com,1997-02-01,+62899620154548,"Suite 789 Jl. Jend. Sudirman No. 22, Asahan, SN 60290",2021-09-11
06300674,Bagus,Budiarto,Community-Services Agent,7,bagus.budiarto@gdn-commerce.com,1978-06-08,+62859678776960,"Jl. Rasuna Said No. 56, Barito Timur, JW 15210",2021-08-12
06306975,Adi,Thamrin,Regional Administrator,10,adi.thamrin@gdn-commerce.com,1976-05-05,+62866453008153,"Jl. Hayamwuruk No. 27, Kampar, SM 63337",2016-06-23
06303306,Merry,Umbara,Healthcare Planner,7,merry.umbara@gdn-commerce.com,1993-02-19,+62889286993730,"Jl. Jend. Sudirman No. 52, Lembata, ML 01456",2017-08-14
06304984,Muhammad,Handaru,Regional Director,8,muhammad.handaru@gdn-commerce.com,1977-04-06,+62850986347289,"Suite 851 Jl. Ahmad Yani No. 60, Batam, KB 03431",2017-05-14
06307463,Tomi,Nurdiansyah,Global Executive,7,tomi.nurdiansyah@gdn-commerce.com,1995-06-18,+62866491377606,"Jl. Juanda No. 94, Aceh Singkil, SG 87929",2021-03-19
06307299,Mahesa,Ikhsan,Government Consultant,9,mahesa.ikhsan@gdn-commerce.com,1983-04-15,+62844384400471,"Jl. Hayamwuruk No. 79, Bolaang Mongondow Timur, MA 87248",2021-02-19
06300638,Anton,Junaedi,Product Agent,8,anton.junaedi@gdn-commerce.com,2003-04-09,+62851381244843,"Apt. 298 Jl. Kartini No. 98, Sumbawa, GO 78490",2021-04-17
06300891,Arya,Nugraha,Direct Community-Services Producer,13,arya.nugraha@gdn-commerce.com,1988-07-22,+62853702681133,"Jl. Juanda No. 18, Minahasa Selatan, YO 49436",2021-03-30
06301510,Tomi,Mardianto,Global Specialist,11,tomi.mardianto@gdn-commerce.com,1998-11-02,+62860354199853,"Apt. 538 Jl. Hayamwuruk No. 31, Situbondo, SS 64616",2018-03-04
06300247,Bagus,Triwijaya,Technology Supervisor,13,bagus.triwijaya@gdn-commerce.com,1978-07-30,+62847158619743,"Jl. Diponegoro No. 93, Wajo, KU 80702",2017-01-05
06305832,Kartini,Zaini,Construction Developer,7,kartini.zaini@gdn-commerce.com,1971-06-06,+62827583579105,"Jl. Jend. Sudirman No. 39, Sekadau, SU 58008",2020-02-24
06303312,Aulia,Suryatama,Retail Administrator,5,aulia.suryatama@gdn-commerce.com,1984-07-23,+62843480656822,"Jl. Ahmad Yani No. 90, Purwakarta, NT 96691",2018-11-13
06301888,Umar,Djunaedi,Global Legal Architect,8,umar.djunaedi@gdn-commerce.com,1998-04-06,+62834583110775,"Jl. Diponegoro No. 34, Konawe Selatan, BE 73666",2016-09-14
06303318,Vira,Dwiantoro,Administration Agent,8,vira.dwiantoro@gdn-commerce.com,1999-10-15,+62840951436566,"Jl. Gatot Soebroto No. 96, Bukittinggi, GO 73857",2019-11-28
06303265,Victor,Jayadinata,Legacy Engineer,11,victor.jayadinata@gdn-commerce.com,2001-10-17,+62881812671782,"Apt. 179 Jl. Ahmad Yani No. 55, Situbondo, SG 50936",2021-01-03
06308056,Iwan,Zulfikri,Administration Coordinator,11,iwan.zulfikri@gdn-commerce.com,1998-05-14,+62864945764720,"Apt. 725 Jl. Rasuna Said No. 85, Sidenreng Rappang, SA 68526",2019-02-11
06302280,Tomi,Oktavian,Principal Accounting Planner,4,tomi.oktavian@gdn-commerce.com,2003-03-05,+62883837516661,"Apt. 836 Jl. Gatot Soebroto No. 70, Konawe Utara, SU 14202",2020-02-15
06300369,Agus,Utama,Investor Marketing Assistant,12,agus.utama@gdn-commerce.com,2000-11-01,+62866275090846,"Apt. 422 Jl. Hayamwuruk No. 79, Nias Selatan, SN 54923",2017-04-19
06304265,Indra,Rusli,Healthcare Administrator,10,indra.rusli@gdn-commerce.com,1983-03-27,+62828892574073,"Jl. Rasuna Said No. 53, Kepulauan Meranti, MA 80848",2018-08-13
06307078,Okta,Rianto,Farming Orchestrator,7,okta.rianto@gdn-commerce.com,1994-04-26,+62855080114343,"Suite 623 Jl. Jend. Sudirman No. 28, Tual, SR 36825",2019-11-29
06307745,Bambang,Januar,Human Liaison,4,bambang.januar@gdn-commerce.com,1995-06-20,+62845190582013,"Jl. MH. Thamrin No. 24, Muna, JW 49758",2017-03-21
06308539,Aji,Indragiri,Forward Facilitator,10,aji.indragiri@gdn-commerce.com,1991-10-25,+62844249425650,"Apt. 711 Jl. Rasuna Said No. 64, Majene, SL 83001",2017-06-04
06300493,Pradipta,Wirawan,Real-Estate Consultant,10,pradipta.wirawan@gdn-commerce.com,1997-11-01,+62880721178259,"Jl. Ahmad Yani No. 37, Pinrang, BA 62511",2018-07-21
06305026,Citra,Ismail,Education Architect,12,citra.ismail@gdn-commerce.com,1995-10-28,+62887527838405,"Jl. Gajahmada No. 27, Gorontalo Utara, PB 05133",2017-07-21
06304847,Vira,Lesmana,Lead Hospitality Agent,13,vira.lesmana@gdn-commerce.com,2002-06-03,+62885095406025,"Apt. 263 Jl. Gajahmada No. 59, Dompu, RI 95207",2019-08-17
06300598,Putri,Nasrudin,Future Designer,12,putri.nasrudin@gdn-commerce.com,1997-09-06,+62833972564993,"Jl. Gatot Soebroto No. 49, Ogan Komering Ulu Timur, SM 95776",2019-03-16
06308394,Okta,Setiawan,IT Developer,4,okta.setiawan@gdn-commerce.com,1981-03-06,+62896424731338,"Suite 444 Jl. Kartini No. 37, Buru Selatan, NU 58437",2017-09-02
06302480,Yoga,Erik,Central Technology Liaison,5,yoga.erik@gdn-commerce.com,1974-12-27,+62834984609921,"Jl. Kartini No. 71, Yalimo, ST 76970",2019-05-17
06302099,Bagus,Waluyo,Regional Developer,13,bagus.waluyo@gdn-commerce.com,1978-12-15,+62878729889394,"Apt. 231 Jl. Rasuna Said No. 62, Lahat, GO 90344",2017-01-05
06308089,Edi,Erlangga,Dynamic Associate,4,edi.erlangga@gdn-commerce.com,1999-08-03,+62840284232132,"Jl. Diponegoro No. 17, Karimun, MA 63720",2021-03-18
06303047,Lidya,Oktara,Investor Administration Architect,10,lidya.oktara@gdn-commerce.com,1970-10-21,+62821623748825,"Jl. Ahmad Yani No. 20, Barito Selatan, JB 20455",2019-02-07
06309001,Imam,Wijanarko,Construction Manager,10,imam.wijanarko@gdn-commerce.com,1991-06-21,+62823831456661,"Jl. Gatot Soebroto No. 55, Kepulauan Anambas, SR 34156",2016-12-26
06306529,Raditya,Indrajaya,Product Mining Architect,7,raditya.indrajaya@gdn-commerce.com,1981-04-30,+62841520579333,"Suite 644 Jl. Hayamwuruk No. 53, Tebing Tinggi, JA 40458",2016-10-19
06308083,Yudha,Ikhsan,Lead Consulting Producer,13,yudha.ikhsan@gdn-commerce.com,1976-07-05,+62824236070600,"Apt. 430 Jl. Diponegoro No. 70, Tarakan, GO 27847",2020-06-03
06306720,Khrisna,Januar,International Hospitality Specialist,5,khrisna.januar@gdn-commerce.com,1991-08-19,+62828321141961,"Jl. Jend. Sudirman No. 87, Sragen, SG 92534",2018-06-08
06307473,Vira,Cahyono,Product Hospitality Architect,9,vira.cahyono@gdn-commerce.com,1975-07-10,+62851013985099,"Jl. Rasuna Said No. 84, Nduga, ST 87439",2020-04-09
06309718,Deni,Bimantara,Administration Associate,6,deni.bimantara@gdn-commerce.com,1971-03-04,+62829754464000,"Jl. Juanda No. 14, Subang, KT 81920",2021-12-15
06301591,Edwin,Kusuma,District Officer,13,edwin.kusuma@gdn-commerce.com,1990-12-11,+62863289901128,"Apt. 219 Jl. Gatot Soebroto No. 25, Sragen, KI 64718",2018-01-31
06300235,Vicky,Gunajaya,Chief Planner,13,vicky.gunajaya@gdn-commerce.com,1985-02-20,+62870662185602,"Suite 710 Jl. Ahmad Yani No. 71, Pematang Siantar, BE 59935",2020-04-11
06306780,Galih,Kurnianto,Farming Facilitator,10,galih.kurnianto@gdn-commerce.com,2002-09-28,+62851994751541,"Apt. 738 Jl. Ahmad Yani No. 82, Kupang, KU 10656",2017-10-28
06302371,Yoga,Basri,Government Agent,9,yoga.basri@gdn-commerce.com,1979-01-17,+62855533532155,"Apt. 430 Jl. Rasuna Said No. 92, Tomohon, KU 75538",2018-09-03
06302007,Okta,Maulana,Senior Real-Estate Designer,12,okta.maulana@gdn-commerce.com,2002-03-13,+62875113320269,"Jl. Hayamwuruk No. 61, Poso, JI 47440",2017-07-04
06307719,Qorri,Alamsyah,Investor Technology Officer,11,qorri.alamsyah@gdn-commerce.com,1991-12-15,+62832098056370,"Suite 267 Jl. Jend. Sudirman No. 70, Labuhan Batu, RI 27521",2018-07-19
06300193,Endang,Unggul,Education Analyst,10,endang.unggul@gdn-commerce.com,1982-06-23,+62831152851723,"Jl. Gatot Soebroto No. 47, Agam, PP 33375",2018-09-21
06303864,Aditya,Ciputra,Central Advertising Manager,7,aditya.ciputra@gdn-commerce.com,1979-10-14,+62881202574546,"Jl. Ahmad Yani No. 77, Hulu Sungai Selatan, PB 30126",2018-04-11
06303263,Noval,Januar,Community-Services Designer,12,noval.januar@gdn-commerce.com,1985-11-04,+62866818594958,"Jl. Hayamwuruk No. 53, Ngada, NT 62741",2020-08-18
06305281,Ruslan,Rusmana,Dynamic Sales Strategist,12,ruslan.rusmana@gdn-commerce.com,1995-09-03,+62889981150283,"Apt. 326 Jl. Gajahmada No. 88, Bintan, NT 77693",2019-02-23
06305475,David,Oktara,Marketing Architect,6,david.oktara@gdn-commerce.com,2001-07-02,+62866801254858,"Jl. Diponegoro No. 99, Timor Tengah Utara, KR 54498",2018-08-03
06304807,Aan,Budiarto,Product Mining Designer,12,aan.budiarto@gdn-commerce.com,2003-08-09,+62837378013648,"Jl. Jend. Sudirman No. 68, Bengkulu, JB 84126",2018-11-02
06307222,Khrisna,Kusumawardhana,Mining Associate,7,khrisna.kusumawardhana@gdn-commerce.com,1972-01-16,+62848506240365,"Suite 729 Jl. Juanda No. 91, Lumajang, PP 80215",2017-07-11
06300443,Noval,Oktavian,Real-Estate Developer,12,noval.oktavian@gdn-commerce.com,1990-12-18,+62884842859207,"Jl. Jend. Sudirman No. 41, Balikpapan, BT 56217",2016-06-28
06307980,Komar,Dzulfikar,National Facilitator,4,komar.dzulfikar@gdn-commerce.com,1985-03-11,+62897630914495,"Apt. 963 Jl. Jend. Sudirman No. 22, Lebong, BB 74476",2018-12-01
06302910,Roni,Yudhanto,Central Technology Officer,6,roni.yudhanto@gdn-commerce.com,1987-02-12,+62887886438676,"Jl. Rasuna Said No. 85, Lampung Selatan, PP 02435",2016-09-23
06304296,Bagas,Wirawan,Technology Representative,7,bagas.wirawan@gdn-commerce.com,1970-12-05,+62894380035587,"Suite 427 Jl. Juanda No. 26, Lumajang, MU 29999",2019-04-11
06306903,Bagus,Suryatama,Global Real-Estate Analyst,6,bagus.suryatama@gdn-commerce.com,1988-05-14,+62861513385510,"Jl. Jend. Sudirman No. 57, Denpasar, RI 59294",2017-05-20
06306529,Wahyu,Wijanarko,Forward Education Officer,11,wahyu.wijanarko@gdn-commerce.com,1989-09-07,+62894016231509,"Apt. 514 Jl. Rasuna Said No. 95, Buleleng, AC 23641",2017-10-27
06307239,Diah,Marzuki,Human Marketing Supervisor,6,diah.marzuki@gdn-commerce.com,1996-06-20,+62899834109478,"Apt. 447 Jl. Hayamwuruk No. 70, Surakarta, PB 78701",2018-07-16
06308963,Yossi,Febriansyah,Customer Administration Director,6,yossi.febriansyah@gdn-commerce.com,1983-08-31,+62856776513832,"Suite 289 Jl. Hayamwuruk No. 45, Aceh Barat, BA 79170",2020-03-25
06303587,Anita,Ardianto,Senior Supervisor,7,anita.ardianto@gdn-commerce.com,2003-09-06,+62833176294137,"Jl. Juanda No. 24, Kebumen, KB 48127",2021-01-24
06307756,Jaya,Idris,Sales Officer,13,jaya.idris@gdn-commerce.com,2000-08-04,+62878118348097,"Jl. Kartini No. 55, Banggai, JK 27277",2018-05-06
06303535,Aditya,Adriansyah,Chief Director,8,aditya.adriansyah@gdn-commerce.com,1995-01-21,+62839849927489,"Apt. 248 Jl. Gatot Soebroto No. 90, Brebes, NB 25019",2020-07-02
06301795,Rudi,Darmawan,Direct Farming Developer,5,rudi.darmawan@gdn-commerce.com,1987-02-27,+62856147190382,"Suite 715 Jl. MH. Thamrin No. 47, Sigi, PA 14574",2020-08-03
06309624,Lidya,Yulianto,Real-Estate Liaison,6,lidya.yulianto@gdn-commerce.com,1970-02-10,+62887179513426,"Jl. Ahmad Yani No. 58, Timor Tengah Utara, BB 75316",2017-04-28
06309210,Heru,Umbara,Legacy Government Administrator,5,heru.umbara@gdn-commerce.com,1979-07-04,+62889316190226,"Suite 330 Jl. Rasuna Said No. 22, Sumba Barat Daya, KI 40612",2016-11-05
06304791,Heni,Basri,IT Developer,5,heni.basri@gdn-commerce.com,1981-09-03,+62830019954957,"Jl. Diponegoro No. 82, Subulussalam, SN 25443",2021-05-25
06300792,Prily,Unggul,Manufacturing Liaison,13,prily.unggul@gdn-commerce.com,1987-02-23,+62817705493506,"Jl. Juanda No. 86, Tabanan, JT 72517",2020-08-18
06302986,Rudi,Yudhiswara,Future Sales Agent,10,rudi.yudhiswara@gdn-commerce.com,1989-04-20,+62831474370724,"Jl. MH. Thamrin No. 64, Puncak Jaya, BE 37453",2020-09-09
06301058,Desi,Alamsyah,Marketing Consultant,10,desi.alamsyah@gdn-commerce.com,1994-08-10,+62863067606181,"Jl. Diponegoro No. 84, Tual, JT 44048",2021-02-11
06306900,Jaka,Satria,Healthcare Manager,5,jaka.satria@gdn-commerce.com,1973-03-05,+62882062109679,"Suite 645 Jl. Hayamwuruk No. 94, Tambrauw, SU 29377",2017-03-30
06300128,Bayu,Kurnianto,Legacy Education Manager,8,bayu.kurnianto@gdn-commerce.com,1978-05-13,+62886312997039,"Suite 733 Jl. Hayamwuruk No. 48, Berau, KB 74344",2021-10-24
06305993,Heri,Hartanto,Customer Representative,7,heri.hartanto@gdn-commerce.com,1988-10-01,+62890575308329,"Suite 547 Jl. Gatot Soebroto No. 72, Bangka Barat, KA 54090",2018-06-20
06305074,Lidya,Santoso,Technology Agent,8,lidya.santoso@gdn-commerce.com,1992-12-17,+62836398940952,"Suite 604 Jl. Hayamwuruk No. 41, Samarinda, LA 81007",2020-07-06
06301332,Aan,Ferdian,Central Legal Engineer,7,aan.ferdian@gdn-commerce.com,1990-11-30,+62864291803318,"Suite 196 Jl. Jend. Sudirman No. 71, Tegal, JB 01283",2017-10-24
06306983,Pradipta,Jayakusuma,Education Producer,11,pradipta.jayakusuma@gdn-commerce.com,1986-08-31,+62871004104960,"Apt. 646 Jl. Gajahmada No. 29, Tanjung Balai, SR 41138",2019-02-11
06305905,Iwan,Mardiansyah,Banking Director,4,iwan.mardiansyah@gdn-commerce.com,1970-06-12,+62825546041959,"Jl. MH. Thamrin No. 70, Tapin, KB 60839",2018-01-31
06302864,Effendi,Bimantara,Community-Services Technician,13,effendi.bimantara@gdn-commerce.com,1980-10-13,+62848352804912,"Suite 198 Jl. Juanda No. 54, Sabu Raijua, KU 87083",2018-04-03
06302656,Erika,Hendrawinata,Education Developer,4,erika.hendrawinata@gdn-commerce.com,2002-02-05,+62826269402649,"Apt. 577 Jl. Juanda No. 91, Jakarta Utara, NU 33980",2021-11-04
06306304,Bagus,Candrawijaya,Internal Design Officer,4,bagus.candrawijaya@gdn-commerce.com,1994-09-11,+62852478453616,"Apt. 913 Jl. Gatot Soebroto No. 36, Mesuji, PP 60021",2019-06-24
06300602,Danang,Januar,Banking Officer,10,danang.januar@gdn-commerce.com,1997-10-26,+62853360781339,"Apt. 928 Jl. Gatot Soebroto No. 36, Mesuji, BE 11645",2017-04-05
06301871,Tiara,Gozali,Regional Real-Estate Specialist,13,tiara.gozali@gdn-commerce.com,1996-03-04,+62851750935497,"Apt. 515 Jl. Ahmad Yani No. 69, Kotamobagu, LA 85062",2021-02-01
06306112,Zaenal,Wicaksono,National Farming Officer,8,zaenal.wicaksono@gdn-commerce.com,1996-10-21,+62816034808933,"Suite 132 Jl. Diponegoro No. 84, Lubuklinggau, NT 81897",2020-06-12
06302979,Arif,Rudianto,Lead Mining Supervisor,13,arif.rudianto@gdn-commerce.com,1974-09-14,+62874153519159,"Apt. 808 Jl. Hayamwuruk No. 34, Mappi, KS 41294",2020-08-09
06300318,Noval,Saputra,Marketing Coordinator,4,noval.saputra@gdn-commerce.com,1988-10-15,+62814453802067,"Jl. Kartini No. 17, Nunukan, BE 35793",2016-05-04
06300393,Putri,Nurdiansyah,National Advertising Specialist,5,putri.nurdiansyah@gdn-commerce.com,2002-04-28,+62828135940292,"Jl. Kartini No. 75, Sikka, KI 49421",2018-07-09
06306104,Anton,Januar,Retail Officer,9,anton.januar@gdn-commerce.com,1985-08-27,+62891635500406,"Suite 677 Jl. Diponegoro No. 58, Jakarta Pusat, SA 83335",2020-01-23
06306786,Erika,Rianto,Dynamic Planner,12,erika.rianto@gdn-commerce.com,1980-01-11,+62841103640277,"Apt. 195 Jl. Gajahmada No. 18, Kudus, MA 49675",2019-04-14
06300289,Yossi,Wirawan,Human Engineer,13,yossi.wirawan@gdn-commerce.com,1973-02-11,+62854230656334,"Jl. Jend. Sudirman No. 38, Lombok Tengah, LA 47703",2020-06-24
06306484,Lia,Hermawan,Retail Executive,8,lia.hermawan@gdn-commerce.com,1993-05-23,+62838452476961,"Suite 912 Jl. Rasuna Said No. 82, Nagekeo, KS 53001",2017-08-31
06301053,David,Kurniadi,Real-Estate Director,6,david.kurniadi@gdn-commerce.com,1988-10-26,+62811649577630,"Jl. Diponegoro No. 21, Tanggamus, ST 85722",2021-07-08
06304940,Galih,Virgiawan,Marketing Administrator,7,galih.virgiawan@gdn-commerce.com,1983-07-09,+62833082517194,"Suite 117 Jl. Gatot Soebroto No. 96, Wonosobo, RI 19851",2016-08-29
06302930,Fika,Thamrin,Chief Government Engineer,11,fika.thamrin@gdn-commerce.com,1977-10-01,+62841245747468,"Jl. Gajahmada No. 83, Binjai, KR 68656",2020-04-18
06309020,Arya,Saputra,International Architect,9,arya.saputra@gdn-commerce.com,1976-04-12,+62821022082195,"Suite 748 Jl. Gatot Soebroto No. 83, Ketapang, KA 54973",2020-11-04
06302182,Ahmad,Indragiri,Marketing Orchestrator,5,ahmad.indragiri@gdn-commerce.com,1982-08-19,+62853317410054,"Suite 545 Jl. Jend. Sudirman No. 29, Magetan, YO 52489",2019-06-07
06303626,Tri,Nurdiansyah,Real-Estate Planner,8,tri.nurdiansyah@gdn-commerce.com,2001-07-11,+62822200896966,"Jl. Gatot Soebroto No. 34, Belitung, SR 40295",2018-05-07
06309451,Victor,Waluyo,Internal Legal Assistant,7,victor.waluyo@gdn-commerce.com,1983-01-18,+62888131992215,"Suite 322 Jl. Kartini No. 56, Sleman, SB 95301",2021-01-23
06307867,Diah,Jayakusuma,Senior Representative,7,diah.jayakusuma@gdn-commerce.com,1977-07-05,+62810301433141,"Jl. Gajahmada No. 54, Pagar Alam, MA 88997",2019-12-30
06301274,Bagas,Kusumawardhana,Education Supervisor,7,bagas.kusumawardhana@gdn-commerce.com,1981-03-06,+62875614163670,"Jl. MH. Thamrin No. 32, Cilegon, JI 30372",2017-07-28
06303853,Agus,Dzulfikar,National Healthcare Agent,5,agus.dzulfikar@gdn-commerce.com,1994-12-06,+62872447262986,"Jl. Jend. Sudirman No. 62, Buton, KB 13983",2017-12-14
06300136,Iman,Gunardi,Legacy Advertising Orchestrator,12,iman.gunardi@gdn-commerce.com,1990-03-17,+62857068108069,"Jl. Hayamwuruk No. 40, Ogan Komering Ilir, NU 86219",2016-02-14
06302943,Edi,Rianto,Mining Supervisor,10,edi.rianto@gdn-commerce.com,1985-01-30,+62819815433629,"Suite 763 Jl. Kartini No. 60, Merangin, RI 86276",2021-07-23
06305216,Aji,Dinata,National Engineer,11,aji.dinata@gdn-commerce.com,2003-06-08,+62892759015083,"Apt. 452 Jl. Juanda No. 53, Banggai, JB 05850",2021-08-07
06300252,Kiki,Lesmana,National Marketing Associate,7,kiki.lesmana@gdn-commerce.com,1976-11-02,+62874562128668,"Jl. Juanda No. 56, Pesawaran, SN 47264",2021-01-30
06303702,Aditya,Kurniawan,Human Designer,7,aditya.kurniawan@gdn-commerce.com,1976-09-09,+62822028352493,"Jl. Gatot Soebroto No. 94, Kepulauan Aru, RI 51698",2019-09-07
06307939,Yudi,Fachriawan,Mining Engineer,5,yudi.fachriawan@gdn-commerce.com,2001-09-19,+62835315244312,"Jl. Gajahmada No. 42, Balikpapan, KR 48770",2018-09-28
06306044,Sigit,Komarudin,Chief Technician,13,sigit.komarudin@gdn-commerce.com,1979-03-14,+62834082132733,"Jl. Jend. Sudirman No. 62, Hulu Sungai Tengah, LA 93323",2021-08-04
06303863,Wisnu,Atmadja,Central Government Producer,8,wisnu.atmadja@gdn-commerce.com,2000-12-03,+62865009205279,"Jl. Rasuna Said No. 77, Bolaang Mongondow Utara, SM 70733",2020-04-12
06307243,Devi,Rusmana,Community-Services Officer,7,devi.rusmana@gdn-commerce.com,1982-02-10,+62868494265309,"Jl. Jend. Sudirman No. 84, Ogan Komering Ilir, KU 25586",2021-07-06
06307261,Erika,Ismail,Dynamic Manufacturing Strategist,11,erika.ismail@gdn-commerce.com,1973-11-26,+62824605115199,"Jl. Diponegoro No. 16, Minahasa Utara, MA 32929",2017-04-20
